,City,Country,Long,Lat,date,type,value
7303,"Fulton County, GA",US,-84.3963,33.8034,2020-01-23,currently ill,0
7304,"Fulton County, GA",US,-84.3963,33.8034,2020-01-24,confirmed,0
7305,"Fulton County, GA",US,-84.3963,33.8034,2020-01-24,died,0
7306,"Fulton County, GA",US,-84.3963,33.8034,2020-01-24,recovered,0
7307,"Fulton County, GA",US,-84.3963,33.8034,2020-01-24,currently ill,0
7308,"Fulton County, GA",US,-84.3963,33.8034,2020-01-25,confirmed,0
7309,"Fulton County, GA",US,-84.3963,33.8034,2020-01-25,died,0
7310,"Fulton County, GA",US,-84.3963,33.8034,2020-01-25,recovered,0
7311,"Fulton County, GA",US,-84.3963,33.8034,2020-01-25,currently ill,0
7312,"Fulton County, GA",US,-84.3963,33.8034,2020-01-26,confirmed,0
7313,"Fulton County, GA",US,-84.3963,33.8034,2020-01-26,died,0
7314,"Fulton County, GA",US,-84.3963,33.8034,2020-01-26,recovered,0
7315,"Fulton County, GA",US,-84.3963,33.8034,2020-01-26,currently ill,0
7316,"Fulton County, GA",US,-84.3963,33.8034,2020-01-27,confirmed,0
7317,"Fulton County, GA",US,-84.3963,33.8034,2020-01-27,died,0
7318,"Fulton County, GA",US,-84.3963,33.8034,2020-01-27,recovered,0
7319,"Fulton County, GA",US,-84.3963,33.8034,2020-01-27,currently ill,0
7320,"Fulton County, GA",US,-84.3963,33.8034,2020-01-28,confirmed,0
7321,"Fulton County, GA",US,-84.3963,33.8034,2020-01-28,died,0
7322,"Fulton County, GA",US,-84.3963,33.8034,2020-01-28,recovered,0
7323,"Fulton County, GA",US,-84.3963,33.8034,2020-01-28,currently ill,0
7324,"Fulton County, GA",US,-84.3963,33.8034,2020-01-29,confirmed,0
7325,"Fulton County, GA",US,-84.3963,33.8034,2020-01-29,died,0
7326,"Fulton County, GA",US,-84.3963,33.8034,2020-01-29,recovered,0
7327,"Fulton County, GA",US,-84.3963,33.8034,2020-01-29,currently ill,0
7328,"Fulton County, GA",US,-84.3963,33.8034,2020-01-30,confirmed,0
7329,"Fulton County, GA",US,-84.3963,33.8034,2020-01-30,died,0
7330,"Fulton County, GA",US,-84.3963,33.8034,2020-01-30,recovered,0
7331,"Fulton County, GA",US,-84.3963,33.8034,2020-01-30,currently ill,0
7332,"Fulton County, GA",US,-84.3963,33.8034,2020-01-31,confirmed,0
7333,"Fulton County, GA",US,-84.3963,33.8034,2020-01-31,died,0
7334,"Fulton County, GA",US,-84.3963,33.8034,2020-01-31,recovered,0
7335,"Fulton County, GA",US,-84.3963,33.8034,2020-01-31,currently ill,0
7336,"Fulton County, GA",US,-84.3963,33.8034,2020-02-01,confirmed,0
7337,"Fulton County, GA",US,-84.3963,33.8034,2020-02-01,died,0
7338,"Fulton County, GA",US,-84.3963,33.8034,2020-02-01,recovered,0
7339,"Fulton County, GA",US,-84.3963,33.8034,2020-02-01,currently ill,0
7340,"Fulton County, GA",US,-84.3963,33.8034,2020-02-02,confirmed,0
7341,"Fulton County, GA",US,-84.3963,33.8034,2020-02-02,died,0
7342,"Fulton County, GA",US,-84.3963,33.8034,2020-02-02,recovered,0
7343,"Fulton County, GA",US,-84.3963,33.8034,2020-02-02,currently ill,0
7344,"Fulton County, GA",US,-84.3963,33.8034,2020-02-03,confirmed,0
7345,"Fulton County, GA",US,-84.3963,33.8034,2020-02-03,died,0
7346,"Fulton County, GA",US,-84.3963,33.8034,2020-02-03,recovered,0
7347,"Fulton County, GA",US,-84.3963,33.8034,2020-02-03,currently ill,0
7348,"Fulton County, GA",US,-84.3963,33.8034,2020-02-04,confirmed,0
7349,"Fulton County, GA",US,-84.3963,33.8034,2020-02-04,died,0
7350,"Fulton County, GA",US,-84.3963,33.8034,2020-02-04,recovered,0
7351,"Fulton County, GA",US,-84.3963,33.8034,2020-02-04,currently ill,0
7352,"Fulton County, GA",US,-84.3963,33.8034,2020-02-05,confirmed,0
7353,"Fulton County, GA",US,-84.3963,33.8034,2020-02-05,died,0
7354,"Fulton County, GA",US,-84.3963,33.8034,2020-02-05,recovered,0
7355,"Fulton County, GA",US,-84.3963,33.8034,2020-02-05,currently ill,0
7356,"Fulton County, GA",US,-84.3963,33.8034,2020-02-06,confirmed,0
7357,"Fulton County, GA",US,-84.3963,33.8034,2020-02-06,died,0
7358,"Fulton County, GA",US,-84.3963,33.8034,2020-02-06,recovered,0
7359,"Fulton County, GA",US,-84.3963,33.8034,2020-02-06,currently ill,0
7360,"Fulton County, GA",US,-84.3963,33.8034,2020-02-07,confirmed,0
7361,"Fulton County, GA",US,-84.3963,33.8034,2020-02-07,died,0
7362,"Fulton County, GA",US,-84.3963,33.8034,2020-02-07,recovered,0
7363,"Fulton County, GA",US,-84.3963,33.8034,2020-02-07,currently ill,0
7364,"Fulton County, GA",US,-84.3963,33.8034,2020-02-08,confirmed,0
7365,"Fulton County, GA",US,-84.3963,33.8034,2020-02-08,died,0
7366,"Fulton County, GA",US,-84.3963,33.8034,2020-02-08,recovered,0
7367,"Fulton County, GA",US,-84.3963,33.8034,2020-02-08,currently ill,0
7368,"Fulton County, GA",US,-84.3963,33.8034,2020-02-09,confirmed,0
7369,"Fulton County, GA",US,-84.3963,33.8034,2020-02-09,died,0
7370,"Fulton County, GA",US,-84.3963,33.8034,2020-02-09,recovered,0
7371,"Fulton County, GA",US,-84.3963,33.8034,2020-02-09,currently ill,0
7372,"Fulton County, GA",US,-84.3963,33.8034,2020-02-10,confirmed,0
7373,"Fulton County, GA",US,-84.3963,33.8034,2020-02-10,died,0
7374,"Fulton County, GA",US,-84.3963,33.8034,2020-02-10,recovered,0
7375,"Fulton County, GA",US,-84.3963,33.8034,2020-02-10,currently ill,0
7376,"Fulton County, GA",US,-84.3963,33.8034,2020-02-11,confirmed,0
7377,"Fulton County, GA",US,-84.3963,33.8034,2020-02-11,died,0
7378,"Fulton County, GA",US,-84.3963,33.8034,2020-02-11,recovered,0
7379,"Fulton County, GA",US,-84.3963,33.8034,2020-02-11,currently ill,0
7380,"Fulton County, GA",US,-84.3963,33.8034,2020-02-12,confirmed,0
7381,"Fulton County, GA",US,-84.3963,33.8034,2020-02-12,died,0
7382,"Fulton County, GA",US,-84.3963,33.8034,2020-02-12,recovered,0
7383,"Fulton County, GA",US,-84.3963,33.8034,2020-02-12,currently ill,0
7384,"Fulton County, GA",US,-84.3963,33.8034,2020-02-13,confirmed,0
7385,"Fulton County, GA",US,-84.3963,33.8034,2020-02-13,died,0
7386,"Fulton County, GA",US,-84.3963,33.8034,2020-02-13,recovered,0
7387,"Fulton County, GA",US,-84.3963,33.8034,2020-02-13,currently ill,0
7388,"Fulton County, GA",US,-84.3963,33.8034,2020-02-14,confirmed,0
7389,"Fulton County, GA",US,-84.3963,33.8034,2020-02-14,died,0
7390,"Fulton County, GA",US,-84.3963,33.8034,2020-02-14,recovered,0
7391,"Fulton County, GA",US,-84.3963,33.8034,2020-02-14,currently ill,0
7392,"Fulton County, GA",US,-84.3963,33.8034,2020-02-15,confirmed,0
7393,"Fulton County, GA",US,-84.3963,33.8034,2020-02-15,died,0
7394,"Fulton County, GA",US,-84.3963,33.8034,2020-02-15,recovered,0
7395,"Fulton County, GA",US,-84.3963,33.8034,2020-02-15,currently ill,0
7396,"Fulton County, GA",US,-84.3963,33.8034,2020-02-16,confirmed,0
7397,"Fulton County, GA",US,-84.3963,33.8034,2020-02-16,died,0
7398,"Fulton County, GA",US,-84.3963,33.8034,2020-02-16,recovered,0
7399,"Fulton County, GA",US,-84.3963,33.8034,2020-02-16,currently ill,0
7400,"Fulton County, GA",US,-84.3963,33.8034,2020-02-17,confirmed,0
7401,"Fulton County, GA",US,-84.3963,33.8034,2020-02-17,died,0
7402,"Fulton County, GA",US,-84.3963,33.8034,2020-02-17,recovered,0
7403,"Fulton County, GA",US,-84.3963,33.8034,2020-02-17,currently ill,0
7404,"Fulton County, GA",US,-84.3963,33.8034,2020-02-18,confirmed,0
7405,"Fulton County, GA",US,-84.3963,33.8034,2020-02-18,died,0
7406,"Fulton County, GA",US,-84.3963,33.8034,2020-02-18,recovered,0
7407,"Fulton County, GA",US,-84.3963,33.8034,2020-02-18,currently ill,0
7408,"Fulton County, GA",US,-84.3963,33.8034,2020-02-19,confirmed,0
7409,"Fulton County, GA",US,-84.3963,33.8034,2020-02-19,died,0
7410,"Fulton County, GA",US,-84.3963,33.8034,2020-02-19,recovered,0
7411,"Fulton County, GA",US,-84.3963,33.8034,2020-02-19,currently ill,0
7412,"Fulton County, GA",US,-84.3963,33.8034,2020-02-20,confirmed,0
7413,"Fulton County, GA",US,-84.3963,33.8034,2020-02-20,died,0
7414,"Fulton County, GA",US,-84.3963,33.8034,2020-02-20,recovered,0
7415,"Fulton County, GA",US,-84.3963,33.8034,2020-02-20,currently ill,0
7416,"Fulton County, GA",US,-84.3963,33.8034,2020-02-21,confirmed,0
7417,"Fulton County, GA",US,-84.3963,33.8034,2020-02-21,died,0
7418,"Fulton County, GA",US,-84.3963,33.8034,2020-02-21,recovered,0
7419,"Fulton County, GA",US,-84.3963,33.8034,2020-02-21,currently ill,0
7420,"Fulton County, GA",US,-84.3963,33.8034,2020-02-22,confirmed,0
7421,"Fulton County, GA",US,-84.3963,33.8034,2020-02-22,died,0
7422,"Fulton County, GA",US,-84.3963,33.8034,2020-02-22,recovered,0
7423,"Fulton County, GA",US,-84.3963,33.8034,2020-02-22,currently ill,0
7424,"Fulton County, GA",US,-84.3963,33.8034,2020-02-23,confirmed,0
7425,"Fulton County, GA",US,-84.3963,33.8034,2020-02-23,died,0
7426,"Fulton County, GA",US,-84.3963,33.8034,2020-02-23,recovered,0
7427,"Fulton County, GA",US,-84.3963,33.8034,2020-02-23,currently ill,0
7428,"Fulton County, GA",US,-84.3963,33.8034,2020-02-24,confirmed,0
7429,"Fulton County, GA",US,-84.3963,33.8034,2020-02-24,died,0
7430,"Fulton County, GA",US,-84.3963,33.8034,2020-02-24,recovered,0
7431,"Fulton County, GA",US,-84.3963,33.8034,2020-02-24,currently ill,0
7432,"Fulton County, GA",US,-84.3963,33.8034,2020-02-25,confirmed,0
7433,"Fulton County, GA",US,-84.3963,33.8034,2020-02-25,died,0
7434,"Fulton County, GA",US,-84.3963,33.8034,2020-02-25,recovered,0
7435,"Fulton County, GA",US,-84.3963,33.8034,2020-02-25,currently ill,0
7436,"Fulton County, GA",US,-84.3963,33.8034,2020-02-26,confirmed,0
7437,"Fulton County, GA",US,-84.3963,33.8034,2020-02-26,died,0
7438,"Fulton County, GA",US,-84.3963,33.8034,2020-02-26,recovered,0
7439,"Fulton County, GA",US,-84.3963,33.8034,2020-02-26,currently ill,0
7440,"Fulton County, GA",US,-84.3963,33.8034,2020-02-27,confirmed,0
7441,"Fulton County, GA",US,-84.3963,33.8034,2020-02-27,died,0
7442,"Fulton County, GA",US,-84.3963,33.8034,2020-02-27,recovered,0
7443,"Fulton County, GA",US,-84.3963,33.8034,2020-02-27,currently ill,0
7444,"Fulton County, GA",US,-84.3963,33.8034,2020-02-28,confirmed,0
7445,"Fulton County, GA",US,-84.3963,33.8034,2020-02-28,died,0
7446,"Fulton County, GA",US,-84.3963,33.8034,2020-02-28,recovered,0
7447,"Fulton County, GA",US,-84.3963,33.8034,2020-02-28,currently ill,0
7448,"Fulton County, GA",US,-84.3963,33.8034,2020-02-29,confirmed,0
7449,"Fulton County, GA",US,-84.3963,33.8034,2020-02-29,died,0
7450,"Fulton County, GA",US,-84.3963,33.8034,2020-02-29,recovered,0
7451,"Fulton County, GA",US,-84.3963,33.8034,2020-02-29,currently ill,0
7452,"Fulton County, GA",US,-84.3963,33.8034,2020-03-01,confirmed,0
7453,"Fulton County, GA",US,-84.3963,33.8034,2020-03-01,died,0
7454,"Fulton County, GA",US,-84.3963,33.8034,2020-03-01,recovered,0
7455,"Fulton County, GA",US,-84.3963,33.8034,2020-03-01,currently ill,0
7456,"Fulton County, GA",US,-84.3963,33.8034,2020-03-02,confirmed,0
7457,"Fulton County, GA",US,-84.3963,33.8034,2020-03-02,died,0
7458,"Fulton County, GA",US,-84.3963,33.8034,2020-03-02,recovered,0
7459,"Fulton County, GA",US,-84.3963,33.8034,2020-03-02,currently ill,0
7460,"Fulton County, GA",US,-84.3963,33.8034,2020-03-03,confirmed,2
7461,"Fulton County, GA",US,-84.3963,33.8034,2020-03-03,died,0
7462,"Fulton County, GA",US,-84.3963,33.8034,2020-03-03,recovered,0
7463,"Fulton County, GA",US,-84.3963,33.8034,2020-03-03,currently ill,2
7464,"Fulton County, GA",US,-84.3963,33.8034,2020-03-04,confirmed,2
7465,"Fulton County, GA",US,-84.3963,33.8034,2020-03-04,died,0
7466,"Fulton County, GA",US,-84.3963,33.8034,2020-03-04,recovered,0
7467,"Fulton County, GA",US,-84.3963,33.8034,2020-03-04,currently ill,2
7468,"Fulton County, GA",US,-84.3963,33.8034,2020-03-05,confirmed,2
7469,"Fulton County, GA",US,-84.3963,33.8034,2020-03-05,died,0
7470,"Fulton County, GA",US,-84.3963,33.8034,2020-03-05,recovered,0
7471,"Fulton County, GA",US,-84.3963,33.8034,2020-03-05,currently ill,2
7472,"Fulton County, GA",US,-84.3963,33.8034,2020-03-06,confirmed,2
7473,"Fulton County, GA",US,-84.3963,33.8034,2020-03-06,died,0
7474,"Fulton County, GA",US,-84.3963,33.8034,2020-03-06,recovered,0
7475,"Fulton County, GA",US,-84.3963,33.8034,2020-03-06,currently ill,2
7476,"Fulton County, GA",US,-84.3963,33.8034,2020-03-07,confirmed,3
7477,"Fulton County, GA",US,-84.3963,33.8034,2020-03-07,died,0
7478,"Fulton County, GA",US,-84.3963,33.8034,2020-03-07,recovered,0
7479,"Fulton County, GA",US,-84.3963,33.8034,2020-03-07,currently ill,3
7480,"Fulton County, GA",US,-84.3963,33.8034,2020-03-08,confirmed,3
7481,"Fulton County, GA",US,-84.3963,33.8034,2020-03-08,died,0
7482,"Fulton County, GA",US,-84.3963,33.8034,2020-03-08,recovered,0
7483,"Fulton County, GA",US,-84.3963,33.8034,2020-03-08,currently ill,3
7484,"Fulton County, GA",US,-84.3963,33.8034,2020-03-09,confirmed,5
7485,"Fulton County, GA",US,-84.3963,33.8034,2020-03-09,died,0
7486,"Fulton County, GA",US,-84.3963,33.8034,2020-03-09,recovered,0
7487,"Fulton County, GA",US,-84.3963,33.8034,2020-03-09,currently ill,5
7488,Gansu,Mainland China,103.8343,36.0611,2020-01-22,confirmed,0
7489,Gansu,Mainland China,103.8343,36.0611,2020-01-22,died,0
7490,Gansu,Mainland China,103.8343,36.0611,2020-01-22,recovered,0
7491,Gansu,Mainland China,103.8343,36.0611,2020-01-22,currently ill,0
7492,Gansu,Mainland China,103.8343,36.0611,2020-01-23,confirmed,2
7493,Gansu,Mainland China,103.8343,36.0611,2020-01-23,died,0
7494,Gansu,Mainland China,103.8343,36.0611,2020-01-23,recovered,0
7495,Gansu,Mainland China,103.8343,36.0611,2020-01-23,currently ill,2
7496,Gansu,Mainland China,103.8343,36.0611,2020-01-24,confirmed,2
7497,Gansu,Mainland China,103.8343,36.0611,2020-01-24,died,0
7498,Gansu,Mainland China,103.8343,36.0611,2020-01-24,recovered,0
7499,Gansu,Mainland China,103.8343,36.0611,2020-01-24,currently ill,2
7500,Gansu,Mainland China,103.8343,36.0611,2020-01-25,confirmed,4
7501,Gansu,Mainland China,103.8343,36.0611,2020-01-25,died,0
7502,Gansu,Mainland China,103.8343,36.0611,2020-01-25,recovered,0
7503,Gansu,Mainland China,103.8343,36.0611,2020-01-25,currently ill,4
7504,Gansu,Mainland China,103.8343,36.0611,2020-01-26,confirmed,7
7505,Gansu,Mainland China,103.8343,36.0611,2020-01-26,died,0
7506,Gansu,Mainland China,103.8343,36.0611,2020-01-26,recovered,0
7507,Gansu,Mainland China,103.8343,36.0611,2020-01-26,currently ill,7
7508,Gansu,Mainland China,103.8343,36.0611,2020-01-27,confirmed,14
7509,Gansu,Mainland China,103.8343,36.0611,2020-01-27,died,0
7510,Gansu,Mainland China,103.8343,36.0611,2020-01-27,recovered,0
7511,Gansu,Mainland China,103.8343,36.0611,2020-01-27,currently ill,14
7512,Gansu,Mainland China,103.8343,36.0611,2020-01-28,confirmed,19
7513,Gansu,Mainland China,103.8343,36.0611,2020-01-28,died,0
7514,Gansu,Mainland China,103.8343,36.0611,2020-01-28,recovered,0
7515,Gansu,Mainland China,103.8343,36.0611,2020-01-28,currently ill,19
7516,Gansu,Mainland China,103.8343,36.0611,2020-01-29,confirmed,24
7517,Gansu,Mainland China,103.8343,36.0611,2020-01-29,died,0
7518,Gansu,Mainland China,103.8343,36.0611,2020-01-29,recovered,0
7519,Gansu,Mainland China,103.8343,36.0611,2020-01-29,currently ill,24
7520,Gansu,Mainland China,103.8343,36.0611,2020-01-30,confirmed,26
7521,Gansu,Mainland China,103.8343,36.0611,2020-01-30,died,0
7522,Gansu,Mainland China,103.8343,36.0611,2020-01-30,recovered,0
7523,Gansu,Mainland China,103.8343,36.0611,2020-01-30,currently ill,26
7524,Gansu,Mainland China,103.8343,36.0611,2020-01-31,confirmed,29
7525,Gansu,Mainland China,103.8343,36.0611,2020-01-31,died,0
7526,Gansu,Mainland China,103.8343,36.0611,2020-01-31,recovered,0
7527,Gansu,Mainland China,103.8343,36.0611,2020-01-31,currently ill,29
7528,Gansu,Mainland China,103.8343,36.0611,2020-02-01,confirmed,40
7529,Gansu,Mainland China,103.8343,36.0611,2020-02-01,died,0
7530,Gansu,Mainland China,103.8343,36.0611,2020-02-01,recovered,0
7531,Gansu,Mainland China,103.8343,36.0611,2020-02-01,currently ill,40
7532,Gansu,Mainland China,103.8343,36.0611,2020-02-02,confirmed,51
7533,Gansu,Mainland China,103.8343,36.0611,2020-02-02,died,0
7534,Gansu,Mainland China,103.8343,36.0611,2020-02-02,recovered,3
7535,Gansu,Mainland China,103.8343,36.0611,2020-02-02,currently ill,48
7536,Gansu,Mainland China,103.8343,36.0611,2020-02-03,confirmed,55
7537,Gansu,Mainland China,103.8343,36.0611,2020-02-03,died,0
7538,Gansu,Mainland China,103.8343,36.0611,2020-02-03,recovered,3
7539,Gansu,Mainland China,103.8343,36.0611,2020-02-03,currently ill,52
7540,Gansu,Mainland China,103.8343,36.0611,2020-02-04,confirmed,57
7541,Gansu,Mainland China,103.8343,36.0611,2020-02-04,died,0
7542,Gansu,Mainland China,103.8343,36.0611,2020-02-04,recovered,4
7543,Gansu,Mainland China,103.8343,36.0611,2020-02-04,currently ill,53
7544,Gansu,Mainland China,103.8343,36.0611,2020-02-05,confirmed,62
7545,Gansu,Mainland China,103.8343,36.0611,2020-02-05,died,0
7546,Gansu,Mainland China,103.8343,36.0611,2020-02-05,recovered,6
7547,Gansu,Mainland China,103.8343,36.0611,2020-02-05,currently ill,56
7548,Gansu,Mainland China,103.8343,36.0611,2020-02-06,confirmed,62
7549,Gansu,Mainland China,103.8343,36.0611,2020-02-06,died,0
7550,Gansu,Mainland China,103.8343,36.0611,2020-02-06,recovered,6
7551,Gansu,Mainland China,103.8343,36.0611,2020-02-06,currently ill,56
7552,Gansu,Mainland China,103.8343,36.0611,2020-02-07,confirmed,67
7553,Gansu,Mainland China,103.8343,36.0611,2020-02-07,died,0
7554,Gansu,Mainland China,103.8343,36.0611,2020-02-07,recovered,9
7555,Gansu,Mainland China,103.8343,36.0611,2020-02-07,currently ill,58
7556,Gansu,Mainland China,103.8343,36.0611,2020-02-08,confirmed,79
7557,Gansu,Mainland China,103.8343,36.0611,2020-02-08,died,1
7558,Gansu,Mainland China,103.8343,36.0611,2020-02-08,recovered,12
7559,Gansu,Mainland China,103.8343,36.0611,2020-02-08,currently ill,66
7560,Gansu,Mainland China,103.8343,36.0611,2020-02-09,confirmed,83
7561,Gansu,Mainland China,103.8343,36.0611,2020-02-09,died,2
7562,Gansu,Mainland China,103.8343,36.0611,2020-02-09,recovered,16
7563,Gansu,Mainland China,103.8343,36.0611,2020-02-09,currently ill,65
7564,Gansu,Mainland China,103.8343,36.0611,2020-02-10,confirmed,83
7565,Gansu,Mainland China,103.8343,36.0611,2020-02-10,died,2
7566,Gansu,Mainland China,103.8343,36.0611,2020-02-10,recovered,17
7567,Gansu,Mainland China,103.8343,36.0611,2020-02-10,currently ill,64
7568,Gansu,Mainland China,103.8343,36.0611,2020-02-11,confirmed,86
7569,Gansu,Mainland China,103.8343,36.0611,2020-02-11,died,2
7570,Gansu,Mainland China,103.8343,36.0611,2020-02-11,recovered,24
7571,Gansu,Mainland China,103.8343,36.0611,2020-02-11,currently ill,60
7572,Gansu,Mainland China,103.8343,36.0611,2020-02-12,confirmed,87
7573,Gansu,Mainland China,103.8343,36.0611,2020-02-12,died,2
7574,Gansu,Mainland China,103.8343,36.0611,2020-02-12,recovered,31
7575,Gansu,Mainland China,103.8343,36.0611,2020-02-12,currently ill,54
7576,Gansu,Mainland China,103.8343,36.0611,2020-02-13,confirmed,90
